Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.35    0.00  941192/941192      Solver::check_eps(std::vector<double, std::allocator<double> >&, std::vector<bool, std::allocator<bool> >*) [13]
[19]     0.5    0.35    0.00  941192         std::_Bit_reference::operator=(bool) [19]
-----------------------------------------------
                0.32    0.00       1/1           Solver::poisson3DSOR_gen() [2]
[20]     0.5    0.32    0.00       1         std::vector<bool, std::allocator<bool> >::~vector() [20]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [237]
-----------------------------------------------
                0.00    0.21       1/1           Solver::poisson3DSOR_gen() [2]
[21]     0.3    0.00    0.21       1         std::vector<bool, std::allocator<bool> >::vector(unsigned long, std::allocator<bool> const&) [21]
                0.00    0.21       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [22]
-----------------------------------------------
                0.00    0.21       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, std::allocator<bool> const&) [21]
[22]     0.3    0.00    0.21       1         std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [22]
                0.00    0.20       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [25]
                0.00    0.01       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [42]
                0.00    0.00       1/1           void std::fill<unsigned long*, int>(unsigned long*, unsigned long*, int const&) [263]
-----------------------------------------------
                0.20    0.00       2/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long>&&) [24]
[23]     0.3    0.20    0.00       2         std::_Bit_iterator::_Bit_iterator() [23]
                0.00    0.00       2/221567219     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [10]
-----------------------------------------------
                0.00    0.20       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [25]
[24]     0.3    0.00    0.20       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long>&&) [24]
                0.20    0.00       2/2           std::_Bit_iterator::_Bit_iterator() [23]
                0.00    0.00       1/1           std::remove_reference<std::allocator<unsigned long>&>::type&& std::move<std::allocator<unsigned long>&>(std::allocator<unsigned long>&) [264]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [218]
-----------------------------------------------
                0.00    0.20       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [22]
[25]     0.3    0.00    0.20       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [25]
                0.00    0.20       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long>&&) [24]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [217]
                0.00    0.00       1/2           std::allocator<unsigned long>::~allocator() [167]
-----------------------------------------------
                0.02    0.17  941192/941192      Solver::check_eps(std::vector<double, std::allocator<double> >&, std::vector<bool, std::allocator<bool> >*) [13]
[26]     0.3    0.02    0.17  941192         std::vector<bool, std::allocator<bool> >::at(unsigned long) [26]
                0.00    0.12  941192/941192      std::vector<bool, std::allocator<bool> >::_M_range_check(unsigned long) const [29]
                0.01    0.04  941192/219684832     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [5]
-----------------------------------------------
                0.16    0.00       1/1           __libc_csu_init [28]
[27]     0.2    0.16    0.00       1         _GLOBAL__sub_I__ZN6Solver7set_valEiii [27]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [186]
-----------------------------------------------
                                                 <spontaneous>
[28]     0.2    0.00    0.16                 __libc_csu_init [28]
                0.16    0.00       1/1           _GLOBAL__sub_I__ZN6Solver7set_valEiii [27]
                0.00    0.00       1/1           _GLOBAL__sub_I_main [185]
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN10Electrodes9init_elecEv [184]
-----------------------------------------------
                0.00    0.12  941192/941192      std::vector<bool, std::allocator<bool> >::at(unsigned long) [26]
[29]     0.2    0.00    0.12  941192         std::vector<bool, std::allocator<bool> >::_M_range_check(unsigned long) const [29]
                0.01    0.11  941192/941192      std::vector<bool, std::allocator<bool> >::size() const [30]
-----------------------------------------------
                0.01    0.11  941192/941192      std::vector<bool, std::allocator<bool> >::_M_range_check(unsigned long) const [29]
[30]     0.2    0.01    0.11  941192         std::vector<bool, std::allocator<bool> >::size() const [30]
                0.03    0.03  941192/941192      std::vector<bool, std::allocator<bool> >::begin() const [31]
                0.01    0.03  941192/941192      std::vector<bool, std::allocator<bool> >::end() const [34]
                0.02    0.00  941192/941192      std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [39]
-----------------------------------------------
                0.03    0.03  941192/941192      std::vector<bool, std::allocator<bool> >::size() const [30]
[31]     0.1    0.03    0.03  941192         std::vector<bool, std::allocator<bool> >::begin() const [31]
                0.02    0.01  941192/1882384     std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [32]
-----------------------------------------------
                0.02    0.01  941192/1882384     std::vector<bool, std::allocator<bool> >::begin() const [31]
                0.02    0.01  941192/1882384     std::vector<bool, std::allocator<bool> >::end() const [34]
[32]     0.1    0.03    0.02 1882384         std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [32]
                0.02    0.00 1882384/221567219     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [10]
-----------------------------------------------
                0.03    0.02       1/1           main [1]
[33]     0.1    0.03    0.02       1         Solver::init_val(double, std::pair<double, double>*) [33]
                0.02    0.00 1000000/1000000     std::pair<double, double>::pair() [38]
-----------------------------------------------
                0.01    0.03  941192/941192      std::vector<bool, std::allocator<bool> >::size() const [30]
[34]     0.1    0.01    0.03  941192         std::vector<bool, std::allocator<bool> >::end() const [34]
                0.02    0.01  941192/1882384     std::_Bit_const_iterator::_Bit_const_iterator(std::_Bit_iterator const&) [32]
-----------------------------------------------
                0.03    0.00       2/2           main [1]
[35]     0.0    0.03    0.00       2         Solver::init_val(double, double*) [35]
-----------------------------------------------
                0.03    0.00       1/1           Solver::poisson3DSOR_gen() [2]
[36]     0.0    0.03    0.00       1         Solver::check_branch(bool*) [36]
-----------------------------------------------
                0.03    0.00       1/1           main [1]
[37]     0.0    0.03    0.00       1         Solver::init_rho() [37]
-----------------------------------------------
                0.02    0.00 1000000/1000000     Solver::init_val(double, std::pair<double, double>*) [33]
[38]     0.0    0.02    0.00 1000000         std::pair<double, double>::pair() [38]
-----------------------------------------------
                0.02    0.00  941192/941192      std::vector<bool, std::allocator<bool> >::size() const [30]
[39]     0.0    0.02    0.00  941192         std::operator-(std::_Bit_iterator_base const&, std::_Bit_iterator_base const&) [39]
-----------------------------------------------
                0.02    0.00  812160/812160      Solver::poisson3DSOR_gen() [2]
[40]     0.0    0.02    0.00  812160         Solver::ohmic_contact(unsigned long) [40]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<double, std::allocator<double> >::resize(unsigned long) [16]
[41]     0.0    0.00    0.01       1         std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [41]
                0.00    0.01       1/1           void std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [51]
                0.00    0.00       1/3           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [45]
                0.00    0.00       3/6           std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [140]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [211]
                0.00    0.00       1/7           std::vector<double, std::allocator<double> >::size() const [139]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [171]
                0.00    0.00       1/1           double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [260]
                0.00    0.00       1/3           std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [155]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [22]
[42]     0.0    0.00    0.01       1         std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [42]
                0.01    0.00       1/1           std::_Bit_iterator::operator+(long) const [47]
                0.00    0.00       1/219684833     std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [6]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [234]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [174]
-----------------------------------------------
                0.01    0.00       3/3           void std::_Destroy<double*>(double*, double*) [44]
[43]     0.0    0.01    0.00       3         void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [43]
-----------------------------------------------
                0.00    0.01       3/3           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [45]
[44]     0.0    0.00    0.01       3         void std::_Destroy<double*>(double*, double*) [44]
                0.01    0.00       3/3           void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [43]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [41]
                0.00    0.01       2/3           std::vector<double, std::allocator<double> >::~vector() [54]
[45]     0.0    0.00    0.01       3         void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [45]
                0.00    0.01       3/3           void std::_Destroy<double*>(double*, double*) [44]
-----------------------------------------------
                0.01    0.00       2/2           main [1]
[46]     0.0    0.01    0.00       2         Solver::write_2D(double*, std::string) [46]
                0.00    0.00   40000/40000       std::vector<double, std::allocator<double> >::operator[](unsigned long) const [61]
                0.00    0.00   20000/20000       std::setprecision(int) [64]
                0.00    0.00       2/2           std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [183]
                0.00    0.00       1/2           std::allocator<double>::allocator() [166]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(std::initializer_list<double>, std::allocator<double> const&) [247]
                0.00    0.00       1/3           std::allocator<double>::~allocator() [154]
-----------------------------------------------
                0.01    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [42]
[47]     0.0    0.01    0.00       1         std::_Bit_iterator::operator+(long) const [47]
                0.00    0.00       1/1           std::_Bit_iterator::operator+=(long) [233]
-----------------------------------------------
                0.00    0.01       1/1           void std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [50]
[48]     0.0    0.00    0.01       1         void std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [48]
                0.00    0.01       1/1           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [52]
-----------------------------------------------
                0.01    0.00       1/1           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [52]
[49]     0.0    0.01    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [49]
-----------------------------------------------
                0.00    0.01       1/1           void std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [51]
[50]     0.0    0.00    0.01       1         void std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [50]
                0.00    0.01       1/1           void std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [48]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<double, std::allocator<double> >::_M_default_append(unsigned long) [41]
[51]     0.0    0.00    0.01       1         void std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&) [51]
                0.00    0.01       1/1           void std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long) [50]
-----------------------------------------------
                0.00    0.01       1/1           void std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [48]
[52]     0.0    0.00    0.01       1         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [52]
                0.01    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [49]
                0.00    0.00       1/5           std::_Niter_base<double*>::iterator_type std::__niter_base<double*>(double*) [142]
-----------------------------------------------
                0.00    0.01       1/1           main [1]
[53]     0.0    0.00    0.01       1         Solver::~Solver() [53]
                0.00    0.01       1/1           std::vector<double, std::allocator<double> >::~vector() [54]
-----------------------------------------------
                0.00    0.01       1/1           Solver::~Solver() [53]
[54]     0.0    0.00    0.01       1         std::vector<double, std::allocator<double> >::~vector() [54]
                0.00    0.01       2/3           void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&) [45]
                0.00    0.00       2/6           std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [140]
                0.00    0.00       2/2           std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [173]
-----------------------------------------------
                0.00    0.00   40000/40000       Solver::write_2D(double*, std::string) [46]
[61]     0.0    0.00    0.00   40000         std::vector<double, std::allocator<double> >::operator[](unsigned long) const [61]
-----------------------------------------------
                0.00    0.00   20000/40000       std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [65]
                0.00    0.00   20000/40000       std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [63]
[62]     0.0    0.00    0.00   40000         std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [62]
-----------------------------------------------
                0.00    0.00   20000/20000       std::scientific(std::ios_base&) [277]
[63]     0.0    0.00    0.00   20000         std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [63]
                0.00    0.00   20000/20000       std::operator~(std::_Ios_Fmtflags) [66]
                0.00    0.00   20000/20000       std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [65]
                0.00    0.00   20000/40000       std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [62]
                0.00    0.00   20000/20000       std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [67]
-----------------------------------------------
                0.00    0.00   20000/20000       Solver::write_2D(double*, std::string) [46]
[64]     0.0    0.00    0.00   20000         std::setprecision(int) [64]
-----------------------------------------------
                0.00    0.00   20000/20000       std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [63]
[65]     0.0    0.00    0.00   20000         std::operator&=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [65]
                0.00    0.00   20000/40000       std::operator&(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [62]
-----------------------------------------------
                0.00    0.00   20000/20000       std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [63]
[66]     0.0    0.00    0.00   20000         std::operator~(std::_Ios_Fmtflags) [66]
-----------------------------------------------
                0.00    0.00   20000/20000       std::ios_base::setf(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [63]
[67]     0.0    0.00    0.00   20000         std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [67]
                0.00    0.00   20000/20000       std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [68]
-----------------------------------------------
                0.00    0.00   20000/20000       std::operator|=(std::_Ios_Fmtflags&, std::_Ios_Fmtflags) [67]
[68]     0.0    0.00    0.00   20000         std::operator|(std::_Ios_Fmtflags, std::_Ios_Fmtflags) [68]
-----------------------------------------------
                0.00    0.00   17584/17584       Electrodes::draw(Solver*) [143]
[69]     0.0    0.00    0.00   17584         std::vector<int, std::allocator<int> >::operator[](unsigned long) [69]
-----------------------------------------------
                0.00    0.00       8/64          std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [115]
                0.00    0.00       8/64          void std::vector<int, std::allocator<int> >::_M_assign_aux<int const*>(int const*, int const*, std::forward_iterator_tag) [113]
                0.00    0.00      16/64          std::vector<int, std::allocator<int> >::resize(unsigned long) [118]
                0.00    0.00      32/64          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [100]
[70]     0.0    0.00    0.00      64         std::vector<int, std::allocator<int> >::size() const [70]
-----------------------------------------------
                0.00    0.00      40/40          std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [73]
[71]     0.0    0.00    0.00      40         std::_Iter_base<int*, false>::_S_base(int*) [71]
-----------------------------------------------
                0.00    0.00       8/40          std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [114]
                0.00    0.00       8/40          std::vector<int, std::allocator<int> >::~vector() [120]
                0.00    0.00      24/40          std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [115]
[72]     0.0    0.00    0.00      40         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [72]
-----------------------------------------------
                0.00    0.00       8/40          int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [137]
                0.00    0.00       8/40          int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [127]
                0.00    0.00      24/40          int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [128]
[73]     0.0    0.00    0.00      40         std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [73]
                0.00    0.00      40/40          std::_Iter_base<int*, false>::_S_base(int*) [71]
-----------------------------------------------
                0.00    0.00      16/32          std::_Miter_base<int const*>::iterator_type std::__miter_base<int const*>(int const*) [89]
                0.00    0.00      16/32          std::_Niter_base<int const*>::iterator_type std::__niter_base<int const*>(int const*) [91]
[74]     0.0    0.00    0.00      32         std::_Iter_base<int const*, false>::_S_base(int const*) [74]
-----------------------------------------------
                0.00    0.00       8/24          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [95]
                0.00    0.00      16/24          std::enable_if<std::allocator_traits<std::allocator<int> >::__maxsize_helper<std::allocator<int> const>::value, unsigned long>::type std::allocator_traits<std::allocator<int> >::_S_max_size<std::allocator<int> const>(std::allocator<int> const&) [87]
[75]     0.0    0.00    0.00      24         __gnu_cxx::new_allocator<int>::max_size() const [75]
-----------------------------------------------
                0.00    0.00      24/24          void std::_Destroy<int*>(int*, int*) [78]
[76]     0.0    0.00    0.00      24         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [76]
-----------------------------------------------
                0.00    0.00      24/24          main [1]
[77]     0.0    0.00    0.00      24         std::vector<Electrodes, std::allocator<Electrodes> >::operator[](unsigned long) [77]
-----------------------------------------------
                0.00    0.00      24/24          void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [79]
[78]     0.0    0.00    0.00      24         void std::_Destroy<int*>(int*, int*) [78]
                0.00    0.00      24/24          void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [76]
-----------------------------------------------
                0.00    0.00       8/24          std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [115]
                0.00    0.00       8/24          std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [114]
                0.00    0.00       8/24          std::vector<int, std::allocator<int> >::~vector() [120]
[79]     0.0    0.00    0.00      24         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [79]
                0.00    0.00      24/24          void std::_Destroy<int*>(int*, int*) [78]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<int, std::allocator<int> >::max_size() const [83]
[80]     0.0    0.00    0.00      16         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [80]
-----------------------------------------------
                0.00    0.00      16/16          std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [84]
[81]     0.0    0.00    0.00      16         std::move_iterator<int*>::base() const [81]
-----------------------------------------------
                0.00    0.00       8/16          std::initializer_list<int>::end() const [98]
                0.00    0.00       8/16          std::vector<int, std::allocator<int> >::operator=(std::initializer_list<int>) [121]
[82]     0.0    0.00    0.00      16         std::initializer_list<int>::begin() const [82]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [100]
[83]     0.0    0.00    0.00      16         std::vector<int, std::allocator<int> >::max_size() const [83]
                0.00    0.00      16/16          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [80]
                0.00    0.00      16/16          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [88]
-----------------------------------------------
                0.00    0.00      16/16          std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>) [90]
[84]     0.0    0.00    0.00      16         std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [84]
                0.00    0.00      16/16          std::move_iterator<int*>::base() const [81]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [115]
                0.00    0.00       8/16          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [110]
[85]     0.0    0.00    0.00      16         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [85]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [94]
-----------------------------------------------
                0.00    0.00      16/16          std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int*, std::move_iterator<int*> >(int*) [92]
[86]     0.0    0.00    0.00      16         std::move_iterator<int*>::move_iterator(int*) [86]
-----------------------------------------------
                0.00    0.00      16/16          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [88]
[87]     0.0    0.00    0.00      16         std::enable_if<std::allocator_traits<std::allocator<int> >::__maxsize_helper<std::allocator<int> const>::value, unsigned long>::type std::allocator_traits<std::allocator<int> >::_S_max_size<std::allocator<int> const>(std::allocator<int> const&) [87]
                0.00    0.00      16/24          __gnu_cxx::new_allocator<int>::max_size() const [75]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<int, std::allocator<int> >::max_size() const [83]
[88]     0.0    0.00    0.00      16         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [88]
                0.00    0.00      16/16          std::enable_if<std::allocator_traits<std::allocator<int> >::__maxsize_helper<std::allocator<int> const>::value, unsigned long>::type std::allocator_traits<std::allocator<int> >::_S_max_size<std::allocator<int> const>(std::allocator<int> const&) [87]
-----------------------------------------------
                0.00    0.00      16/16          int* std::copy<int const*, int*>(int const*, int const*, int*) [135]
[89]     0.0    0.00    0.00      16         std::_Miter_base<int const*>::iterator_type std::__miter_base<int const*>(int const*) [89]
                0.00    0.00      16/32          std::_Iter_base<int const*, false>::_S_base(int const*) [74]
-----------------------------------------------
                0.00    0.00      16/16          int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [136]
[90]     0.0    0.00    0.00      16         std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>) [90]
                0.00    0.00      16/16          std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [84]
-----------------------------------------------
                0.00    0.00      16/16          int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [127]
[91]     0.0    0.00    0.00      16         std::_Niter_base<int const*>::iterator_type std::__niter_base<int const*>(int const*) [91]
                0.00    0.00      16/32          std::_Iter_base<int const*, false>::_S_base(int const*) [74]
-----------------------------------------------
                0.00    0.00      16/16          int* std::__uninitialized_move_if_noexcept_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [134]
[92]     0.0    0.00    0.00      16         std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int*, std::move_iterator<int*> >(int*) [92]
                0.00    0.00      16/16          std::move_iterator<int*>::move_iterator(int*) [86]
-----------------------------------------------
                0.00    0.00       1/9           std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [211]
                0.00    0.00       8/9           std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [100]
[93]     0.0    0.00    0.00       9         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [93]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [85]
[94]     0.0    0.00    0.00       8         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [94]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [106]
[95]     0.0    0.00    0.00       8         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [95]
                0.00    0.00       8/24          __gnu_cxx::new_allocator<int>::max_size() const [75]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator<int>::allocator() [102]
[96]     0.0    0.00    0.00       8         __gnu_cxx::new_allocator<int>::new_allocator() [96]
-----------------------------------------------
                0.00    0.00       8/8           std::allocator<int>::~allocator() [103]
[97]     0.0    0.00    0.00       8         __gnu_cxx::new_allocator<int>::~new_allocator() [97]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::operator=(std::initializer_list<int>) [121]
[98]     0.0    0.00    0.00       8         std::initializer_list<int>::end() const [98]
                0.00    0.00       8/16          std::initializer_list<int>::begin() const [82]
                0.00    0.00       8/8           std::initializer_list<int>::size() const [99]
-----------------------------------------------
                0.00    0.00       8/8           std::initializer_list<int>::end() const [98]
[99]     0.0    0.00    0.00       8         std::initializer_list<int>::size() const [99]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [115]
[100]    0.0    0.00    0.00       8         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [100]
                0.00    0.00      32/64          std::vector<int, std::allocator<int> >::size() const [70]
                0.00    0.00      16/16          std::vector<int, std::allocator<int> >::max_size() const [83]
                0.00    0.00       8/9           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [93]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<int, std::allocator<int> >::_M_assign_aux<int const*>(int const*, int const*, std::forward_iterator_tag) [113]
[101]    0.0    0.00    0.00       8         std::vector<int, std::allocator<int> >::capacity() const [101]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [107]
[102]    0.0    0.00    0.00       8         std::allocator<int>::allocator() [102]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<int>::new_allocator() [96]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [108]
[103]    0.0    0.00    0.00       8         std::allocator<int>::~allocator() [103]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<int>::~new_allocator() [97]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [125]
[104]    0.0    0.00    0.00       8         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [104]
-----------------------------------------------
                0.00    0.00       8/8           int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [126]
[105]    0.0    0.00    0.00       8         int* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [105]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<int, std::allocator<int> >::_M_default_append(unsigned long) [115]
[106]    0.0    0.00    0.00       8         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [106]
                0.00    0.00       8/8           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [95]
-----------------------------------------------
                0.00    0.00       8/8           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [109]
[107]    0.0    0.00    0.00       8         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [107]
                0.00    0.00       8/8           std::allocator<int>::allocator() [102]
